date,timestamp,open,high,low,close,volume,vwap,india_vix
2024-01-15,2024-01-15 14:10:00,22225.91,22241.69,22199.42,22201.6,63390,22214.24,17.54
2024-01-15,2024-01-15 14:15:00,22201.6,22230.09,22180.02,22218.65,132457,22209.59,17.5
2024-01-15,2024-01-15 14:20:00,22218.65,22219.04,22186.35,22193.85,119811,22199.75,17.5
2024-01-15,2024-01-15 14:25:00,22193.85,22201.12,22171.2,22188.82,160522,22187.05,17.56
2024-01-15,2024-01-15 14:30:00,22188.82,22211.7,22187.59,22203.75,67543,22201.01,17.6
2024-01-15,2024-01-15 14:35:00,22203.75,22206.84,22172.34,22175.61,275916,22184.93,17.58
2024-01-15,2024-01-15 14:40:00,22175.61,22178.25,22160.0,22177.86,147277,22172.03,17.57
2024-01-15,2024-01-15 14:45:00,22177.86,22206.63,22176.46,22203.03,184890,22195.37,17.53
2024-01-15,2024-01-15 14:50:00,22203.03,22213.19,22199.17,22211.78,177946,22208.04,17.51
2024-01-15,2024-01-15 14:55:00,22211.78,22234.49,22189.18,22193.99,269681,22205.89,17.45
2024-01-15,2024-01-15 15:00:00,22193.99,22257.81,22188.57,22225.92,77282,22224.1,17.45
2024-01-15,2024-01-15 15:05:00,22225.92,22243.81,22206.3,22238.78,170233,22229.63,17.49
2024-01-15,2024-01-15 15:10:00,22238.78,22240.11,22190.78,22195.63,257421,22208.84,17.5
2024-01-15,2024-01-15 15:15:00,22195.63,22234.3,22194.96,22213.03,156499,22214.1,17.54
2024-01-15,2024-01-15 15:20:00,22213.03,22223.17,22197.78,22198.56,111245,22206.5,17.58
2024-01-15,2024-01-15 15:25:00,22198.56,22202.84,22191.84,22201.15,127828,22198.61,17.56
2024-01-15,2024-01-15 15:30:00,22201.15,22231.29,22200.09,22221.75,139082,22217.71,17.54
2024-01-16,2024-01-16 09:15:00,22221.75,22229.69,22210.03,22221.75,93171,22220.49,15.02
2024-01-16,2024-01-16 09:20:00,22221.75,22233.76,22205.35,22210.0,248092,22216.37,15.02
2024-01-16,2024-01-16 09:25:00,22210.0,22238.6,22208.33,22215.95,100930,22220.96,14.99
2024-01-16,2024-01-16 09:30:00,22215.95,22267.89,22204.66,22262.52,182466,22245.02,15.0
2024-01-16,2024-01-16 09:35:00,22262.52,22284.18,22260.99,22275.07,116068,22273.41,14.98
2024-01-16,2024-01-16 09:40:00,22275.07,22292.01,22269.93,22276.59,203080,22279.51,15.0
2024-01-16,2024-01-16 09:45:00,22276.59,22310.92,22269.36,22300.83,160561,22293.7,14.97
2024-01-16,2024-01-16 09:50:00,22300.83,22310.4,22289.1,22307.73,85999,22302.41,15.02
2024-01-16,2024-01-16 09:55:00,22307.73,22320.95,22298.78,22314.61,192582,22311.45,14.99
2024-01-16,2024-01-16 10:00:00,22314.61,22323.26,22294.55,22295.37,129163,22304.39,15.0
2024-01-16,2024-01-16 10:05:00,22295.37,22324.96,22281.21,22302.74,231528,22302.97,15.02
2024-01-16,2024-01-16 10:10:00,22302.74,22332.94,22269.31,22326.2,162841,22309.48,15.01
2024-01-16,2024-01-16 10:15:00,22326.2,22353.84,22309.39,22312.08,190645,22325.1,15.03
2024-01-16,2024-01-16 10:20:00,22312.08,22347.61,22303.92,22343.36,110965,22331.63,14.99
2024-01-16,2024-01-16 10:25:00,22343.36,22356.81,22339.85,22344.2,128574,22346.95,15.04
2024-01-16,2024-01-16 10:30:00,22344.2,22346.77,22302.91,22329.02,135475,22326.23,15.04
2024-01-16,2024-01-16 10:35:00,22329.02,22377.88,22324.32,22351.75,229275,22351.32,15.02
2024-01-16,2024-01-16 10:40:00,22351.75,22365.5,22318.92,22348.67,318364,22344.36,15.01
2024-01-16,2024-01-16 10:45:00,22348.67,22375.4,22330.3,22366.62,117939,22357.44,15.04
2024-01-16,2024-01-16 10:50:00,22366.62,22366.99,22348.86,22363.43,250381,22359.76,15.02
2024-01-16,2024-01-16 10:55:00,22363.43,22365.55,22346.59,22364.91,68331,22359.02,15.0
2024-01-16,2024-01-16 11:00:00,22364.91,22398.78,22352.22,22377.53,100944,22376.18,14.99
2024-01-16,2024-01-16 11:05:00,22377.53,22398.71,22365.44,22386.08,110911,22383.41,14.95
2024-01-16,2024-01-16 11:10:00,22386.08,22393.61,22333.37,22348.56,94749,22358.51,15.01
2024-01-16,2024-01-16 11:15:00,22348.56,22375.86,22323.99,22328.69,86384,22342.85,14.99
2024-01-16,2024-01-16 11:20:00,22328.69,22350.68,22317.38,22350.04,191990,22339.37,15.02
2024-01-16,2024-01-16 11:25:00,22350.04,22353.41,22348.67,22350.07,149398,22350.72,15.02
2024-01-16,2024-01-16 11:30:00,22350.07,22372.5,22335.74,22342.22,189427,22350.15,14.99
2024-01-16,2024-01-16 11:35:00,22342.22,22347.63,22293.73,22317.58,214526,22319.65,14.99
2024-01-16,2024-01-16 11:40:00,22317.58,22327.16,22268.73,22298.57,180999,22298.15,15.02
2024-01-16,2024-01-16 11:45:00,22298.57,22301.61,22257.64,22260.67,211738,22273.31,15.01
2024-01-16,2024-01-16 11:50:00,22260.67,22265.64,22253.17,22261.31,158290,22260.04,15.05
2024-01-16,2024-01-16 11:55:00,22261.31,22269.21,22244.61,22251.99,101235,22255.27,15.08
2024-01-16,2024-01-16 12:00:00,22251.99,22261.08,22216.9,22226.18,248481,22234.72,15.1
2024-01-16,2024-01-16 12:05:00,22226.18,22230.28,22208.72,22224.37,128586,22221.12,15.09
2024-01-16,2024-01-16 12:10:00,22224.37,22245.07,22220.73,22234.07,111944,22233.29,15.06
2024-01-16,2024-01-16 12:15:00,22234.07,22293.62,22229.53,22289.92,151574,22271.02,15.04
2024-01-16,2024-01-16 12:20:00,22289.92,22305.91,22242.81,22249.48,112969,22266.07,15.05
2024-01-16,2024-01-16 12:25:00,22249.48,22288.41,22231.37,22280.44,137726,22266.74,15.06
2024-01-16,2024-01-16 12:30:00,22280.44,22334.53,22277.45,22306.45,186767,22306.15,15.0
2024-01-16,2024-01-16 12:35:00,22306.45,22313.49,22278.22,22285.6,187088,22292.44,15.0
2024-01-16,2024-01-16 12:40:00,22285.6,22291.47,22276.5,22291.03,113648,22286.34,15.0
2024-01-16,2024-01-16 12:45:00,22291.03,22300.03,22252.9,22278.79,133909,22277.24,14.99
2024-01-16,2024-01-16 12:50:00,22278.79,22286.74,22268.62,22283.76,250129,22279.71,15.03
2024-01-16,2024-01-16 12:55:00,22283.76,22347.45,22272.01,22324.11,198503,22314.53,15.04
2024-01-16,2024-01-16 13:00:00,22324.11,22359.12,22322.77,22351.8,373258,22344.56,15.08
2024-01-16,2024-01-16 13:05:00,22351.8,22366.44,22343.11,22349.55,260941,22353.04,15.08
2024-01-16,2024-01-16 13:10:00,22349.55,22396.5,22329.48,22394.68,257227,22373.56,15.11
2024-01-16,2024-01-16 13:15:00,22394.68,22453.35,22388.03,22439.96,93419,22427.11,15.15
2024-01-16,2024-01-16 13:20:00,22439.96,22448.66,22374.96,22381.64,220917,22401.75,15.19
2024-01-16,2024-01-16 13:25:00,22381.64,22413.49,22354.17,22369.6,159333,22379.09,15.16
2024-01-16,2024-01-16 13:30:00,22369.6,22397.01,22334.87,22338.85,130562,22356.91,15.15
2024-01-16,2024-01-16 13:35:00,22338.85,22342.8,22308.18,22325.16,174068,22325.38,15.14
2024-01-16,2024-01-16 13:40:00,22325.16,22335.56,22269.78,22273.63,237538,22292.99,15.16
2024-01-16,2024-01-16 13:45:00,22273.63,22275.73,22231.38,22246.83,198855,22251.32,15.18
2024-01-16,2024-01-16 13:50:00,22246.83,22249.18,22182.74,22200.5,114532,22210.81,15.15
2024-01-16,2024-01-16 13:55:00,22200.5,22209.38,22158.0,22178.65,219034,22182.01,15.16
2024-01-16,2024-01-16 14:00:00,22178.65,22195.75,22169.84,22193.11,126116,22186.23,15.09
2024-01-16,2024-01-16 14:05:00,22193.11,22201.2,22171.14,22186.96,177490,22186.43,15.14
2024-01-16,2024-01-16 14:10:00,22186.96,22192.35,22150.28,22174.88,144157,22172.5,15.12
2024-01-16,2024-01-16 14:15:00,22174.88,22184.01,22162.87,22174.09,149112,22173.66,15.12
2024-01-16,2024-01-16 14:20:00,22174.09,22193.15,22118.16,22133.61,221128,22148.31,15.12
2024-01-16,2024-01-16 14:25:00,22133.61,22144.72,22125.9,22142.79,107357,22137.81,15.15
2024-01-16,2024-01-16 14:30:00,22142.79,22157.28,22127.42,22149.51,354363,22144.74,15.06
2024-01-16,2024-01-16 14:35:00,22149.51,22156.35,22127.38,22138.67,78555,22140.8,15.06
2024-01-16,2024-01-16 14:40:00,22138.67,22170.07,22133.12,22159.17,128146,22154.12,15.06
2024-01-16,2024-01-16 14:45:00,22159.17,22163.48,22130.98,22132.41,188732,22142.29,15.05
2024-01-16,2024-01-16 14:50:00,22132.41,22162.68,22127.27,22155.6,205607,22148.52,15.1
2024-01-16,2024-01-16 14:55:00,22155.6,22168.42,22151.31,22157.25,156343,22158.99,15.07
2024-01-16,2024-01-16 15:00:00,22157.25,22175.3,22130.96,22148.02,159061,22151.43,15.1
2024-01-16,2024-01-16 15:05:00,22148.02,22159.99,22128.6,22145.81,191802,22144.8,15.11
2024-01-16,2024-01-16 15:10:00,22145.81,22158.62,22134.43,22141.66,148385,22144.91,15.14
2024-01-16,2024-01-16 15:15:00,22141.66,22181.28,22130.43,22166.91,284154,22159.54,15.12
2024-01-16,2024-01-16 15:20:00,22166.91,22179.45,22134.44,22141.27,227689,22151.72,15.1
2024-01-16,2024-01-16 15:25:00,22141.27,22147.74,22116.5,22122.62,230759,22128.95,15.13
2024-01-16,2024-01-16 15:30:00,22122.62,22158.01,22112.57,22143.77,110584,22138.12,15.15
2024-01-17,2024-01-17 09:15:00,22143.77,22151.05,22115.97,22143.77,181223,22136.93,14.52
2024-01-17,2024-01-17 09:20:00,22143.77,22165.92,22123.77,22158.39,107085,22149.36,14.52
2024-01-17,2024-01-17 09:25:00,22158.39,22165.77,22147.6,22153.17,116825,22155.51,14.49
2024-01-17,2024-01-17 09:30:00,22153.17,22159.32,22143.02,22143.91,94272,22148.75,14.48
2024-01-17,2024-01-17 09:35:00,22143.91,22195.64,22124.59,22185.4,122490,22168.54,14.45
2024-01-17,2024-01-17 09:40:00,22185.4,22187.08,22149.42,22159.17,58138,22165.22,14.45
2024-01-17,2024-01-17 09:45:00,22159.17,22176.31,22155.05,22160.65,143941,22164.0,14.44
2024-01-17,2024-01-17 09:50:00,22160.65,22185.55,22122.35,22134.09,131439,22147.33,14.5
2024-01-17,2024-01-17 09:55:00,22134.09,22175.95,22127.18,22162.94,172881,22155.36,14.53
2024-01-17,2024-01-17 10:00:00,22162.94,22165.96,22137.78,22165.46,165684,22156.4,14.56
2024-01-17,2024-01-17 10:05:00,22165.46,22175.31,22160.33,22171.67,269098,22169.11,14.57
2024-01-17,2024-01-17 10:10:00,22171.67,22232.24,22170.98,22229.59,459421,22210.94,14.56
2024-01-17,2024-01-17 10:15:00,22229.59,22236.49,22218.56,22220.38,256533,22225.14,14.55
2024-01-17,2024-01-17 10:20:00,22220.38,22285.17,22191.72,22258.02,135775,22244.97,14.55
2024-01-17,2024-01-17 10:25:00,22258.02,22286.23,22228.38,22252.86,133605,22255.82,14.55
2024-01-17,2024-01-17 10:30:00,22252.86,22263.41,22240.83,22250.85,230375,22251.7,14.56
2024-01-17,2024-01-17 10:35:00,22250.85,22306.38,22223.57,22306.35,83005,22278.77,14.56
2024-01-17,2024-01-17 10:40:00,22306.35,22306.82,22304.47,22305.8,143475,22305.7,14.56
2024-01-17,2024-01-17 10:45:00,22305.8,22332.52,22275.85,22280.88,147966,22296.42,14.54
2024-01-17,2024-01-17 10:50:00,22280.88,22290.39,22269.38,22289.21,205592,22282.99,14.5
2024-01-17,2024-01-17 10:55:00,22289.21,22310.45,22277.57,22288.42,208052,22292.15,14.54
2024-01-17,2024-01-17 11:00:00,22288.42,22303.9,22267.26,22298.46,120834,22289.87,14.6
2024-01-17,2024-01-17 11:05:00,22298.46,22311.33,22295.01,22298.45,137895,22301.6,14.64
2024-01-17,2024-01-17 11:10:00,22298.45,22347.4,22289.59,22345.59,194471,22327.53,14.6
2024-01-17,2024-01-17 11:15:00,22345.59,22361.06,22333.12,22359.47,118235,22351.22,14.62
2024-01-17,2024-01-17 11:20:00,22359.47,22374.01,22339.76,22340.52,263668,22351.43,14.65
2024-01-17,2024-01-17 11:25:00,22340.52,22350.5,22336.01,22345.71,207662,22344.07,14.64
2024-01-17,2024-01-17 11:30:00,22345.71,22346.0,22323.26,22332.31,174312,22333.85,14.66
2024-01-17,2024-01-17 11:35:00,22332.31,22339.76,22314.53,22330.01,190303,22328.1,14.64
2024-01-17,2024-01-17 11:40:00,22330.01,22332.6,22295.79,22314.39,135028,22314.26,14.69
2024-01-17,2024-01-17 11:45:00,22314.39,22368.12,22310.37,22359.38,126688,22345.96,14.7
2024-01-17,2024-01-17 11:50:00,22359.38,22369.69,22343.39,22348.15,137325,22353.75,14.67
2024-01-17,2024-01-17 11:55:00,22348.15,22373.04,22342.59,22364.66,198786,22360.1,14.69
2024-01-17,2024-01-17 12:00:00,22364.66,22406.26,22351.4,22355.98,176381,22371.21,14.72
2024-01-17,2024-01-17 12:05:00,22355.98,22357.71,22313.29,22324.91,137436,22331.97,14.73
2024-01-17,2024-01-17 12:10:00,22324.91,22337.63,22312.32,22330.2,219659,22326.72,14.74
2024-01-17,2024-01-17 12:15:00,22330.2,22346.06,22314.69,22340.94,151815,22333.9,14.74
2024-01-17,2024-01-17 12:20:00,22340.94,22382.73,22340.55,22355.91,123336,22359.73,14.71
2024-01-17,2024-01-17 12:25:00,22355.91,22383.11,22267.8,22285.57,180184,22312.16,14.7
2024-01-17,2024-01-17 12:30:00,22285.57,22287.78,22243.46,22252.55,108530,22261.26,14.72
2024-01-17,2024-01-17 12:35:00,22252.55,22289.16,22249.89,22278.11,82876,22272.39,14.72
2024-01-17,2024-01-17 12:40:00,22278.11,22285.93,22230.62,22253.42,162422,22256.66,14.74
2024-01-17,2024-01-17 12:45:00,22253.42,22263.79,22248.98,22258.84,125120,22257.2,14.73
2024-01-17,2024-01-17 12:50:00,22258.84,22264.08,22211.82,22225.24,147022,22233.71,14.72
2024-01-17,2024-01-17 12:55:00,22225.24,22253.57,22208.14,22244.75,110559,22235.49,14.74
2024-01-17,2024-01-17 13:00:00,22244.75,22270.19,22239.7,22266.84,263965,22258.91,14.75
2024-01-17,2024-01-17 13:05:00,22266.84,22280.22,22264.9,22269.37,124916,22271.49,14.74
2024-01-17,2024-01-17 13:10:00,22269.37,22285.19,22230.24,22230.92,136926,22248.79,14.77
2024-01-17,2024-01-17 13:15:00,22230.92,22238.79,22200.06,22219.92,189312,22219.59,14.75
2024-01-17,2024-01-17 13:20:00,22219.92,22229.33,22209.12,22220.52,93840,22219.65,14.73
2024-01-17,2024-01-17 13:25:00,22220.52,22237.38,22203.66,22209.86,91106,22216.97,14.64
2024-01-17,2024-01-17 13:30:00,22209.86,22223.01,22198.73,22212.6,189544,22211.45,14.62
2024-01-17,2024-01-17 13:35:00,22212.6,22229.22,22193.28,22216.34,136219,22212.95,14.66
2024-01-17,2024-01-17 13:40:00,22216.34,22239.06,22213.03,22235.58,113482,22229.23,14.6
2024-01-17,2024-01-17 13:45:00,22235.58,22286.61,22214.22,22272.93,207181,22257.92,14.57
2024-01-17,2024-01-17 13:50:00,22272.93,22275.61,22241.55,22244.2,117621,22253.79,14.59
2024-01-17,2024-01-17 13:55:00,22244.2,22257.94,22224.95,22236.72,145829,22239.87,14.52
2024-01-17,2024-01-17 14:00:00,22236.72,22243.35,22204.18,22206.67,113726,22218.06,14.5
2024-01-17,2024-01-17 14:05:00,22206.67,22217.87,22169.35,22177.19,183757,22188.14,14.54
2024-01-17,2024-01-17 14:10:00,22177.19,22182.57,22166.82,22168.9,277293,22172.76,14.6
2024-01-17,2024-01-17 14:15:00,22168.9,22176.66,22150.23,22173.13,77310,22166.67,14.61
2024-01-17,2024-01-17 14:20:00,22173.13,22199.07,22162.32,22180.96,170256,22180.79,14.58
2024-01-17,2024-01-17 14:25:00,22180.96,22181.32,22164.09,22167.91,229265,22171.11,14.55
2024-01-17,2024-01-17 14:30:00,22167.91,22168.21,22151.47,22155.41,137504,22158.36,14.56
2024-01-17,2024-01-17 14:35:00,22155.41,22166.18,22150.18,22156.37,103526,22157.58,14.56
2024-01-17,2024-01-17 14:40:00,22156.37,22157.04,22120.83,22121.46,192602,22133.11,14.62
2024-01-17,2024-01-17 14:45:00,22121.46,22149.35,22104.49,22140.91,242962,22131.58,14.65
2024-01-17,2024-01-17 14:50:00,22140.91,22181.94,22109.85,22167.6,232398,22153.13,14.65
2024-01-17,2024-01-17 14:55:00,22167.6,22171.96,22148.82,22151.96,188407,22157.58,14.64
2024-01-17,2024-01-17 15:00:00,22151.96,22195.49,22139.89,22141.36,169255,22158.91,14.73
2024-01-17,2024-01-17 15:05:00,22141.36,22178.0,22133.17,22167.12,113595,22159.43,14.75
2024-01-17,2024-01-17 15:10:00,22167.12,22183.19,22154.15,22162.62,230060,22166.65,14.73
2024-01-17,2024-01-17 15:15:00,22162.62,22174.33,22161.86,22173.88,225028,22170.02,14.72
2024-01-17,2024-01-17 15:20:00,22173.88,22178.39,22161.05,22170.06,103236,22169.83,14.7
2024-01-17,2024-01-17 15:25:00,22170.06,22218.33,22164.53,22202.79,188300,22195.22,14.62
2024-01-17,2024-01-17 15:30:00,22202.79,22213.24,22199.11,22211.89,211320,22208.08,14.63
2024-01-18,2024-01-18 09:15:00,22211.89,22212.44,22204.99,22211.89,206919,22209.78,15.04
2024-01-18,2024-01-18 09:20:00,22211.89,22264.04,22204.84,22250.19,238750,22239.69,15.08
2024-01-18,2024-01-18 09:25:00,22250.19,22273.51,22238.59,22269.04,335388,22260.38,15.07
2024-01-18,2024-01-18 09:30:00,22269.04,22288.79,22254.57,22254.72,199279,22266.03,15.05
2024-01-18,2024-01-18 09:35:00,22254.72,22267.99,22247.07,22248.9,106679,22254.65,15.02
2024-01-18,2024-01-18 09:40:00,22248.9,22250.72,22203.55,22242.49,146858,22232.25,15.0
2024-01-18,2024-01-18 09:45:00,22242.49,22243.62,22206.76,22209.22,184081,22219.86,14.99
2024-01-18,2024-01-18 09:50:00,22209.22,22223.46,22190.22,22205.28,372238,22206.32,15.02
2024-01-18,2024-01-18 09:55:00,22205.28,22235.34,22201.64,22222.59,93048,22219.86,15.0
2024-01-18,2024-01-18 10:00:00,22222.59,22253.59,22172.14,22199.77,263295,22208.5,15.01
2024-01-18,2024-01-18 10:05:00,22199.77,22223.61,22198.55,22223.39,174899,22215.18,14.99
2024-01-18,2024-01-18 10:10:00,22223.39,22242.55,22223.17,22235.81,227551,22233.84,14.98
2024-01-18,2024-01-18 10:15:00,22235.81,22236.94,22213.19,22223.78,156248,22224.64,14.93
2024-01-18,2024-01-18 10:20:00,22223.78,22233.3,22210.64,22223.62,116195,22222.52,14.93
2024-01-18,2024-01-18 10:25:00,22223.62,22282.57,22216.91,22258.26,219772,22252.58,14.92
2024-01-18,2024-01-18 10:30:00,22258.26,22285.05,22256.24,22275.62,211456,22272.31,14.94
2024-01-18,2024-01-18 10:35:00,22275.62,22297.08,22265.38,22278.47,240102,22280.31,14.94
2024-01-18,2024-01-18 10:40:00,22278.47,22301.25,22261.3,22276.38,161890,22279.64,14.91
2024-01-18,2024-01-18 10:45:00,22276.38,22282.13,22272.24,22280.59,128036,22278.32,14.94
2024-01-18,2024-01-18 10:50:00,22280.59,22285.21,22255.98,22273.0,87245,22271.4,14.95
2024-01-18,2024-01-18 10:55:00,22273.0,22284.88,22227.95,22233.48,225877,22248.77,14.95
2024-01-18,2024-01-18 11:00:00,22233.48,22292.01,22220.2,22277.01,192828,22263.07,14.95
2024-01-18,2024-01-18 11:05:00,22277.01,22293.05,22269.67,22282.8,110601,22281.84,14.94
2024-01-18,2024-01-18 11:10:00,22282.8,22294.37,22258.72,22293.46,131212,22282.18,14.94
2024-01-18,2024-01-18 11:15:00,22293.46,22308.73,22276.05,22294.97,135035,22293.25,14.96
2024-01-18,2024-01-18 11:20:00,22294.97,22301.68,22258.12,22282.9,89931,22280.9,14.9
2024-01-18,2024-01-18 11:25:00,22282.9,22286.22,22280.17,22281.84,117351,22282.74,14.89
2024-01-18,2024-01-18 11:30:00,22281.84,22282.89,22252.23,22252.44,103411,22262.52,14.88
2024-01-18,2024-01-18 11:35:00,22252.44,22306.07,22249.52,22300.72,137999,22285.44,14.89
2024-01-18,2024-01-18 11:40:00,22300.72,22303.41,22272.65,22278.61,121118,22284.89,14.92
2024-01-18,2024-01-18 11:45:00,22278.61,22292.38,22257.92,22260.6,84897,22270.3,14.9
2024-01-18,2024-01-18 11:50:00,22260.6,22261.21,22249.54,22254.45,365505,22255.07,14.89
2024-01-18,2024-01-18 11:55:00,22254.45,22297.27,22240.55,22282.92,268610,22273.58,14.87
2024-01-18,2024-01-18 12:00:00,22282.92,22284.39,22256.78,22283.3,119180,22274.82,14.85
2024-01-18,2024-01-18 12:05:00,22283.3,22289.73,22245.32,22250.25,181492,22261.77,14.84
2024-01-18,2024-01-18 12:10:00,22250.25,22317.69,22247.4,22283.74,192333,22282.94,14.86
2024-01-18,2024-01-18 12:15:00,22283.74,22303.82,22271.47,22303.29,262087,22292.86,14.83
2024-01-18,2024-01-18 12:20:00,22303.29,22336.5,22280.12,22317.7,117307,22311.44,14.84
2024-01-18,2024-01-18 12:25:00,22317.7,22338.67,22309.19,22336.87,251913,22328.24,14.79
2024-01-18,2024-01-18 12:30:00,22336.87,22408.03,22336.31,22401.05,130723,22381.8,14.77
2024-01-18,2024-01-18 12:35:00,22401.05,22482.33,22393.57,22459.78,95382,22445.23,14.76
2024-01-18,2024-01-18 12:40:00,22459.78,22467.73,22433.32,22441.28,217434,22447.44,14.81
2024-01-18,2024-01-18 12:45:00,22441.28,22506.36,22416.41,22485.01,272747,22469.26,14.81
2024-01-18,2024-01-18 12:50:00,22485.01,22506.37,22479.22,22495.35,458246,22493.65,14.74
2024-01-18,2024-01-18 12:55:00,22495.35,22527.46,22481.45,22508.82,100721,22505.91,14.68
2024-01-18,2024-01-18 13:00:00,22508.82,22514.71,22439.09,22443.63,215252,22465.81,14.68
2024-01-18,2024-01-18 13:05:00,22443.63,22511.4,22432.23,22507.92,138147,22483.85,14.7
2024-01-18,2024-01-18 13:10:00,22507.92,22508.86,22477.72,22490.21,222647,22492.26,14.71
2024-01-18,2024-01-18 13:15:00,22490.21,22499.51,22398.41,22402.86,90382,22433.59,14.71
2024-01-18,2024-01-18 13:20:00,22402.86,22412.05,22391.75,22398.61,98212,22400.8,14.75
2024-01-18,2024-01-18 13:25:00,22398.61,22422.95,22396.6,22419.27,119330,22412.94,14.73
2024-01-18,2024-01-18 13:30:00,22419.27,22449.66,22408.9,22449.47,167977,22436.01,14.76
2024-01-18,2024-01-18 13:35:00,22449.47,22468.66,22417.39,22466.64,125940,22450.9,14.71
2024-01-18,2024-01-18 13:40:00,22466.64,22467.96,22441.16,22452.3,211847,22453.81,14.68
2024-01-18,2024-01-18 13:45:00,22452.3,22458.17,22426.89,22442.5,245427,22442.52,14.63
2024-01-18,2024-01-18 13:50:00,22442.5,22487.16,22435.69,22475.79,206866,22466.21,14.62
2024-01-18,2024-01-18 13:55:00,22475.79,22513.16,22461.95,22507.85,310989,22494.32,14.62
2024-01-18,2024-01-18 14:00:00,22507.85,22513.98,22505.65,22506.49,192207,22508.71,14.62
2024-01-18,2024-01-18 14:05:00,22506.49,22527.86,22500.13,22501.57,100031,22509.85,14.63
2024-01-18,2024-01-18 14:10:00,22501.57,22502.25,22475.68,22490.24,280786,22489.39,14.6
2024-01-18,2024-01-18 14:15:00,22490.24,22496.71,22479.21,22481.57,127763,22485.83,14.59
2024-01-18,2024-01-18 14:20:00,22481.57,22513.15,22476.19,22503.31,234255,22497.55,14.55
2024-01-18,2024-01-18 14:25:00,22503.31,22512.66,22489.1,22493.97,305435,22498.58,14.59
2024-01-18,2024-01-18 14:30:00,22493.97,22502.86,22455.2,22462.0,195374,22473.36,14.58
2024-01-18,2024-01-18 14:35:00,22462.0,22484.65,22458.08,22476.91,89459,22473.21,14.56
2024-01-18,2024-01-18 14:40:00,22476.91,22484.14,22463.67,22470.5,112725,22472.77,14.61
2024-01-18,2024-01-18 14:45:00,22470.5,22484.44,22462.48,22469.41,276260,22472.11,14.57
2024-01-18,2024-01-18 14:50:00,22469.41,22509.24,22453.25,22503.74,152108,22488.74,14.54
2024-01-18,2024-01-18 14:55:00,22503.74,22516.0,22477.38,22501.47,168018,22498.28,14.51
2024-01-18,2024-01-18 15:00:00,22501.47,22507.85,22501.29,22506.18,220472,22505.11,14.51
2024-01-18,2024-01-18 15:05:00,22506.18,22507.86,22474.81,22477.85,215029,22486.84,14.52
2024-01-18,2024-01-18 15:10:00,22477.85,22480.7,22458.59,22471.11,181955,22470.13,14.54
2024-01-18,2024-01-18 15:15:00,22471.11,22493.08,22431.53,22483.01,149721,22469.21,14.62
2024-01-18,2024-01-18 15:20:00,22483.01,22487.4,22431.79,22446.24,143620,22455.14,14.55
2024-01-18,2024-01-18 15:25:00,22446.24,22479.61,22440.47,22448.95,229385,22456.34,14.57
2024-01-18,2024-01-18 15:30:00,22448.95,22460.9,22443.35,22449.42,203094,22451.22,14.55
2024-01-19,2024-01-19 09:15:00,22449.42,22461.02,22449.31,22449.42,107012,22453.25,13.14
2024-01-19,2024-01-19 09:20:00,22449.42,22492.12,22449.04,22465.44,148447,22468.87,13.14
2024-01-19,2024-01-19 09:25:00,22465.44,22469.07,22444.84,22446.44,239915,22453.45,13.18
2024-01-19,2024-01-19 09:30:00,22446.44,22463.17,22440.51,22463.01,119298,22455.56,13.16
2024-01-19,2024-01-19 09:35:00,22463.01,22484.4,22450.26,22462.65,160649,22465.77,13.14
2024-01-19,2024-01-19 09:40:00,22462.65,22478.75,22453.92,22465.84,111906,22466.17,13.1
2024-01-19,2024-01-19 09:45:00,22465.84,22473.7,22428.73,22450.66,101362,22451.03,13.11
2024-01-19,2024-01-19 09:50:00,22450.66,22455.9,22427.28,22445.27,157323,22442.82,13.14
2024-01-19,2024-01-19 09:55:00,22445.27,22456.4,22398.42,22427.15,174472,22427.32,13.2
2024-01-19,2024-01-19 10:00:00,22427.15,22428.31,22401.22,22408.08,361329,22412.54,13.21
2024-01-19,2024-01-19 10:05:00,22408.08,22426.27,22398.27,22418.38,135647,22414.31,13.21
2024-01-19,2024-01-19 10:10:00,22418.38,22425.53,22391.06,22413.9,159521,22410.17,13.2
2024-01-19,2024-01-19 10:15:00,22413.9,22419.09,22359.28,22390.37,98712,22389.58,13.19
2024-01-19,2024-01-19 10:20:00,22390.37,22442.49,22375.24,22436.93,207917,22418.22,13.2
2024-01-19,2024-01-19 10:25:00,22436.93,22440.88,22408.19,22416.91,190849,22421.99,13.2
2024-01-19,2024-01-19 10:30:00,22416.91,22476.9,22394.85,22441.64,295185,22437.8,13.19
2024-01-19,2024-01-19 10:35:00,22441.64,22459.01,22398.62,22414.51,253888,22424.05,13.19
2024-01-19,2024-01-19 10:40:00,22414.51,22434.75,22394.99,22426.41,187317,22418.72,13.17
2024-01-19,2024-01-19 10:45:00,22426.41,22455.08,22414.09,22424.04,134857,22431.07,13.17
2024-01-19,2024-01-19 10:50:00,22424.04,22439.97,22399.85,22414.04,176639,22417.95,13.11
2024-01-19,2024-01-19 10:55:00,22414.04,22434.63,22413.55,22420.7,155685,22422.96,13.13
2024-01-19,2024-01-19 11:00:00,22420.7,22425.2,22410.33,22424.64,238317,22420.06,13.2
2024-01-19,2024-01-19 11:05:00,22424.64,22432.69,22410.28,22410.94,226498,22417.97,13.18
