date,timestamp,open,high,low,close,volume,vwap,india_vix,log_return_1,volatility,sma_6,sma_12,rsi,macd_hist,minutes_since_open,session_position
2024-01-26,2024-01-26 09:15:00,22386.56,22389.9,22378.42,22386.56,136956,22384.96,12.75,,,22386.56,22386.56,,0.0,0.0,0.0
2024-01-26,2024-01-26 09:20:00,22386.56,22390.78,22376.8,22377.23,69700,22381.6,12.74,-0.00041685478978016475,,22381.895,22381.895,0.0,-0.5954188034200343,5.0,0.013333333333333334
2024-01-26,2024-01-26 09:25:00,22377.23,22393.35,22361.37,22389.1,121245,22381.27,12.79,0.0005303092872781649,0.0006697461417842426,22384.296666666665,22384.296666666665,55.990566037729124,-0.1785301872564014,10.0,0.02666666666666667
2024-01-26,2024-01-26 09:30:00,22389.1,22393.32,22315.0,22330.44,143720,22346.25,12.76,-0.0026234631950256197,0.001618256330803118,22370.8325,22370.8325,14.863511144501501,-3.6496538049348164,15.0,0.04
2024-01-26,2024-01-26 09:35:00,22330.44,22359.54,22302.15,22353.65,207721,22338.44,12.76,0.0010388485963289838,0.0016202554723299223,22367.396,22367.396,34.03512176190998,-4.142675695651816,20.0,0.05333333333333334
2024-01-26,2024-01-26 09:40:00,22353.65,22396.42,22342.11,22385.23,160176,22374.58,12.8,0.00141174768992839,0.0016131558333574308,22370.368333333332,22370.368333333332,49.50612699591469,-2.1996402550999488,25.0,0.06666666666666667
2024-01-26,2024-01-26 09:45:00,22385.23,22402.46,22362.42,22366.76,223679,22377.21,12.77,-0.0008254382005675869,0.0014805841905442354,22367.068333333333,22369.852857142858,43.53448275861985,-2.0206490510714943,30.0,0.08
2024-01-26,2024-01-26 09:50:00,22366.76,22367.8,22344.94,22349.87,279191,22354.2,12.78,-0.0007554236892722604,0.0014992384052195653,22362.50833333333,22367.355,39.2094582671602,-2.8512722372162154,35.0,0.09333333333333334
2024-01-26,2024-01-26 09:55:00,22349.87,22367.4,22337.84,22343.49,248517,22349.58,12.75,-0.00028550102490993703,0.0014556953466578946,22354.906666666666,22364.70333333333,37.791258007823615,-3.5939372507754292,40.0,0.10666666666666667
2024-01-26,2024-01-26 10:00:00,22343.49,22348.12,22322.65,22330.97,196457,22333.91,12.74,-0.0005604992350338162,0.0009715788657858477,22354.995,22361.329999999998,35.28664443385735,-4.626189204451579,45.0,0.12
2024-01-26,2024-01-26 10:05:00,22330.97,22338.74,22318.27,22338.15,163528,22331.72,12.71,0.0003214748829543363,0.0008560223981784821,22352.411666666667,22359.22272727273,37.6561782854812,-4.518084290648632,50.0,0.13333333333333333
2024-01-26,2024-01-26 10:10:00,22338.15,22362.76,22297.6,22301.7,109939,22320.69,12.69,-0.0016330703665342315,0.0006463132487138427,22338.49,22354.42916666667,31.753676786789313,-6.474959867261532,55.0,0.14666666666666667
2024-01-26,2024-01-26 10:15:00,22301.7,22320.28,22265.41,22281.94,218814,22289.21,12.77,-0.0008864238673139769,0.0006505975419341004,22324.353333333333,22345.710833333334,29.266745937375873,-8.54366800623611,60.0,0.16
2024-01-26,2024-01-26 10:20:00,22281.94,22317.38,22264.9,22315.48,318666,22299.25,12.8,0.0015041231678142649,0.001078782222454037,22318.62166666667,22340.565,37.5664707528686,-7.153071300640583,65.0,0.17333333333333334
2024-01-26,2024-01-26 10:25:00,22315.48,22320.58,22298.24,22299.51,186622,22306.11,12.83,-0.000715902914337794,0.0010952682308618656,22311.291666666668,22333.099166666667,35.578675325535684,-6.81045595270197,70.0,0.18666666666666668
2024-01-26,2024-01-26 10:30:00,22299.51,22345.44,22276.36,22327.14,350425,22316.31,12.85,0.0012382737010496823,0.0012537411173596418,22310.653333333332,22332.82416666667,42.17612695635883,-4.3446829304740024,75.0,0.2
2024-01-26,2024-01-26 10:35:00,22327.14,22345.41,22297.06,22336.96,88412,22326.48,12.8,0.00043972676750380697,0.0012612515973351866,22310.455,22331.433333333334,41.80343331446919,-1.8041058880801373,80.0,0.21333333333333335
2024-01-26,2024-01-26 10:40:00,22336.96,22344.66,22300.66,22303.27,102573,22316.19,12.81,-0.0015094011117909461,0.0012300242223251439,22310.716666666664,22324.603333333333,45.36490497799347,-2.1224190121569393,85.0,0.22666666666666666
2024-01-26,2024-01-26 10:45:00,22303.27,22320.17,22277.6,22318.7,229138,22305.49,12.84,0.0006915876020267824,0.0011666443857029877,22316.843333333334,22320.59833333333,43.87508324278845,-1.0763815377456218,90.0,0.24
2024-01-26,2024-01-26 10:50:00,22318.7,22321.48,22313.97,22319.01,180902,22318.15,12.82,1.3889601415563157e-05,0.0009991803243726534,22317.431666666667,22318.02666666667,36.96661943001084,-0.19250033864134508,95.0,0.25333333333333335
2024-01-26,2024-01-26 10:55:00,22319.01,22329.36,22309.53,22312.54,275271,22317.14,12.85,-0.0002899294353577336,0.0009498049488458138,22319.603333333333,22315.4475,38.79937200462772,0.11116492211078466,100.0,0.26666666666666666
2024-01-26,2024-01-26 11:00:00,22312.54,22342.45,22308.59,22320.14,161750,22323.72,12.87,0.0003405576395345213,0.0007916803246636938,22318.436666666665,22314.545000000002,43.61331901181525,0.9329046011826883,105.0,0.28
2024-01-26,2024-01-26 11:05:00,22320.14,22337.38,22312.66,22332.35,115014,22327.47,12.92,0.0005468900078953325,0.0008060775100124166,22317.668333333335,22314.061666666665,47.66535334059788,2.3283594889494257,110.0,0.29333333333333333
2024-01-26,2024-01-26 11:10:00,22332.35,22358.63,22328.17,22349.26,149426,22345.35,12.91,0.0007569109889877156,0.00041068855411485506,22325.333333333332,22318.024999999998,53.763839157097046,4.304892121411452,115.0,0.30666666666666664
2024-01-26,2024-01-26 11:15:00,22349.26,22400.81,22344.73,22375.64,88161,22373.72,12.88,0.0011796562120509532,0.0005256983475722725,22334.823333333334,22325.833333333332,57.14994087805588,7.136561476661289,120.0,0.32
2024-01-26,2024-01-26 11:20:00,22375.64,22402.39,22367.21,22386.54,103628,22385.38,12.87,0.0004870182915776187,0.000485724031084774,22346.078333333335,22331.755,67.9274786577636,9.351610073205192,125.0,0.3333333333333333
2024-01-26,2024-01-26 11:25:00,22386.54,22400.67,22345.02,22361.51,240140,22369.07,12.91,-0.001118708082718206,0.0007832263540383139,22354.24,22336.921666666665,66.4475588077225,8.749773344537447,130.0,0.3466666666666667
2024-01-26,2024-01-26 11:30:00,22361.51,22362.82,22348.48,22354.66,230755,22355.32,12.85,-0.00030637686785701024,0.000830435358327887,22359.993333333332,22339.215,59.1031598513013,7.554179366823099,135.0,0.36
2024-01-26,2024-01-26 11:35:00,22354.66,22419.61,22351.3,22416.56,188188,22395.82,12.79,0.0027651709933967134,0.0013290872395234756,22374.028333333332,22345.84833333333,72.41220847853639,10.419351744971602,140.0,0.37333333333333335
2024-01-26,2024-01-26 11:40:00,22416.56,22439.25,22405.68,22433.86,81762,22426.26,12.8,0.0007714532375837014,0.0013293841412711112,22388.12833333333,22356.73083333333,71.27591706539135,12.809521117803838,145.0,0.38666666666666666
2024-01-26,2024-01-26 11:45:00,22433.86,22515.27,22430.3,22484.39,141017,22476.66,12.78,0.002249865981635487,0.0014810739710833395,22406.25333333333,22370.538333333334,75.28729717676974,16.86813666008496,150.0,0.4
2024-01-26,2024-01-26 11:50:00,22484.39,22539.15,22473.95,22515.33,99707,22509.47,12.78,0.0013751198841021964,0.0014869375767384077,22427.718333333334,22386.89833333333,86.71907466408133,20.47110867522572,155.0,0.41333333333333333
2024-01-26,2024-01-26 11:55:00,22515.33,22533.5,22507.19,22522.93,260566,22521.21,12.81,0.000337490838772849,0.0011644211108845619,22454.621666666662,22404.430833333336,86.34891254049087,22.06345633711377,160.0,0.4266666666666667
2024-01-26,2024-01-26 12:00:00,22522.93,22543.4,22522.91,22531.08,128863,22532.46,12.79,0.00036178800017569446,0.001013905698933961,22484.025000000005,22422.009166666667,86.71953457769212,22.296922746117822,165.0,0.44
2024-01-26,2024-01-26 12:05:00,22531.08,22531.35,22515.77,22530.09,105419,22525.73,12.74,-4.394027053276068e-05,0.0008415822588445826,22502.94666666667,22438.4875,88.3970489604285,21.03231737233853,170.0,0.4533333333333333
2024-01-26,2024-01-26 12:10:00,22530.09,22533.44,22476.36,22483.1,164706,22497.63,12.8,-0.0020878332359606094,0.0014667958967648702,22511.153333333332,22449.640833333335,75.25102268501229,15.91149288963161,175.0,0.4666666666666667
2024-01-26,2024-01-26 12:15:00,22483.1,22489.37,22476.14,22483.59,125987,22483.03,12.77,2.179391011518621e-05,0.0011399111949881471,22511.02,22458.63666666667,74.31824028813942,11.635904225178166,180.0,0.48
2024-01-26,2024-01-26 12:20:00,22483.59,22516.4,22454.93,22516.26,294636,22495.86,12.74,0.001452005095123493,0.0011588165015463214,22511.175,22469.446666666667,75.5570519098916,10.141358261749907,185.0,0.49333333333333335
2024-01-26,2024-01-26 12:25:00,22516.26,22531.58,22462.61,22500.05,121306,22498.08,12.77,-0.0007201834490933157,0.001178741610149496,22507.361666666664,22480.99166666667,69.65092402464023,7.325740940327684,190.0,0.5066666666666667
2024-01-26,2024-01-26 12:30:00,22500.05,22525.08,22497.63,22511.18,92995,22511.29,12.76,0.0004945432607303292,0.0011918792072299924,22504.045,22494.035,69.6729591514611,5.557779081026801,195.0,0.52
2024-01-26,2024-01-26 12:35:00,22511.18,22558.44,22487.87,22534.18,68791,22526.83,12.76,0.0010211929485642722,0.0012859566222196486,22504.726666666666,22503.83666666667,77.42970611596505,5.283995217768229,200.0,0.5333333333333333
2024-01-26,2024-01-26 12:40:00,22534.18,22541.48,22507.94,22509.58,160762,22519.67,12.77,-0.0010922712689066863,0.000987623695718263,22509.14,22510.146666666667,73.2962406015038,2.911321286249546,205.0,0.5466666666666666
2024-01-26,2024-01-26 12:45:00,22509.58,22513.99,22487.22,22497.39,129991,22499.53,12.8,-0.0005416938886612404,0.0010332599413808942,22511.440000000002,22511.23,64.29152374553499,0.13282492821683434,210.0,0.56
2024-01-26,2024-01-26 12:50:00,22497.39,22513.2,22468.56,22469.91,91898,22483.89,12.79,-0.0012222216330916177,0.0009031815640635183,22503.715,22507.444999999996,56.15250708263622,-3.7304545089857726,215.0,0.5733333333333334
2024-01-26,2024-01-26 12:55:00,22469.91,22472.64,22438.75,22447.74,261892,22453.05,12.84,-0.0009871398793252076,0.0009315816126486362,22494.99666666667,22501.17916666667,43.07471372964037,-7.72376121731596,220.0,0.5866666666666667
2024-01-26,2024-01-26 13:00:00,22447.74,22468.71,22362.23,22392.35,212542,22407.76,12.78,-0.0024705582960903327,0.0011342387922759184,22475.19166666667,22489.618333333332,28.7275998062684,-13.691649541715897,225.0,0.6
2024-01-26,2024-01-26 13:05:00,22392.35,22424.3,22389.59,22423.76,160928,22412.55,12.8,0.0014017283134557688,0.0012650464854269644,22456.788333333334,22480.757499999996,34.15156454757569,-15.013741543416522,230.0,0.6133333333333333
2024-01-26,2024-01-26 13:10:00,22423.76,22442.91,22326.73,22337.13,280893,22368.92,12.77,-0.0038707947123087817,0.0017863647633207258,22428.046666666665,22468.593333333334,25.220390954388705,-20.85344984979169,235.0,0.6266666666666667
2024-01-26,2024-01-26 13:15:00,22337.13,22343.31,22302.84,22313.56,212142,22319.91,12.81,-0.0010557508602567901,0.001755836815492351,22397.408333333336,22454.424166666664,23.84461140772609,-25.146714265316877,240.0,0.64
2024-01-26,2024-01-26 13:20:00,22313.56,22369.96,22306.88,22357.56,117108,22344.8,12.82,0.001969953483561364,0.002228618157495926,22378.683333333334,22441.19916666667,34.72526402881229,-23.87616360207941,245.0,0.6533333333333333
2024-01-26,2024-01-26 13:25:00,22357.56,22363.61,22295.57,22318.94,107399,22326.04,12.8,-0.0017288735518499237,0.002259080769169609,22357.21666666667,22426.10666666667,31.667668737613113,-24.40312257985091,250.0,0.6666666666666666
2024-01-26,2024-01-26 13:30:00,22318.94,22353.56,22286.73,22349.62,225752,22329.97,12.82,0.0013736733319532509,0.0022895914633837824,22350.095,22412.64333333333,31.36351435984625,-21.550917961519104,255.0,0.68
2024-01-26,2024-01-26 13:35:00,22349.62,22359.98,22302.12,22305.02,190717,22322.37,12.85,-0.0019975534381338604,0.0021975617482555346,22330.305000000004,22393.546666666665,29.490819610070204,-21.4853111764219,260.0,0.6933333333333334
2024-01-26,2024-01-26 13:40:00,22305.02,22380.49,22298.8,22379.71,174189,22353.0,12.86,0.003342979561842998,0.0022105459148131306,22337.40166666667,22382.724166666667,37.80494592137715,-15.507950656894192,265.0,0.7066666666666667
2024-01-26,2024-01-26 13:45:00,22379.71,22400.03,22342.41,22358.21,116006,22366.89,12.83,-0.000961153386441284,0.002199101149920205,22344.843333333334,22371.125833333335,33.63161125890633,-12.241835868023642,270.0,0.72
2024-01-26,2024-01-26 13:50:00,22358.21,22366.67,22310.61,22316.88,207560,22331.39,12.82,-0.0018502486191219994,0.00218339962701312,22338.063333333335,22358.373333333333,32.61646158842409,-12.083895165092905,275.0,0.7333333333333333
2024-01-26,2024-01-26 13:55:00,22316.88,22378.9,22293.01,22355.23,120306,22342.38,12.82,0.00171695536302666,0.0021866854318020597,22344.111666666668,22350.66416666667,37.75369559973802,-8.769844182128026,280.0,0.7466666666666667
2024-01-26,2024-01-26 14:00:00,22355.23,22408.0,22351.91,22370.53,156248,22376.81,12.82,0.0006841695075415193,0.002134630689483513,22347.596666666668,22348.845833333336,41.25545544136262,-5.102341350538676,285.0,0.76
2024-01-26,2024-01-26 14:05:00,22370.53,22408.62,22338.59,22407.39,290331,22384.87,12.84,0.0016463475000906024,0.0019054981232332943,22364.658333333336,22347.481666666663,46.53903556173105,-0.018020206485797274,290.0,0.7733333333333333
2024-01-26,2024-01-26 14:10:00,22407.39,22417.99,22386.08,22395.08,124949,22399.72,12.78,-0.0005495232878800644,0.0014626781969121537,22367.22,22352.310833333333,50.25284801333734,2.5499332334598463,295.0,0.7866666666666666
2024-01-26,2024-01-26 14:15:00,22395.08,22419.01,22351.27,22364.49,86751,22378.26,12.79,-0.0013668587416106048,0.001530165807699235,22368.266666666666,22356.554999999997,44.50216128972435,2.233661075723326,300.0,0.8
2024-01-26,2024-01-26 14:20:00,22364.49,22384.66,22330.13,22351.4,106828,22355.4,12.78,-0.0005854742184005278,0.0012838526069676815,22374.02,22356.041666666668,51.53279340050276,1.2379098506123754,305.0,0.8133333333333334
2024-01-26,2024-01-26 14:25:00,22351.4,22364.69,22349.03,22354.28,242248,22356.0,12.76,0.0001288426886239887,0.0010684480497947272,22373.861666666668,22358.986666666664,54.577338129496205,0.884819878601963,310.0,0.8266666666666667
2024-01-26,2024-01-26 14:30:00,22354.28,22360.77,22347.74,22353.79,180212,22354.1,12.73,-2.1919979995411892e-05,0.0010146135122137668,22371.071666666667,22359.334166666667,49.53026489571127,0.7359648788596722,315.0,0.84
2024-01-26,2024-01-26 14:35:00,22353.79,22370.39,22342.23,22343.21,154577,22351.94,12.73,-0.0004734098573774165,0.0005259323595305958,22360.375,22362.516666666666,53.25117213663779,0.0773259873508998,320.0,0.8533333333333334
2024-01-26,2024-01-26 14:40:00,22343.21,22346.62,22288.18,22298.76,132768,22311.19,12.62,-0.001991400231195904,0.0008150610219983381,22344.321666666667,22355.770833333332,43.42928014056096,-3.027989147384087,325.0,0.8666666666666667
2024-01-26,2024-01-26 14:45:00,22298.76,22313.6,22285.17,22307.47,197628,22302.08,12.6,0.00039052841321488637,0.0008504123299388465,22334.818333333333,22351.5425,50.34887363654498,-4.1045993924201625,330.0,0.88
2024-01-26,2024-01-26 14:50:00,22307.47,22356.06,22302.07,22349.69,115885,22335.94,12.57,0.0018908507652145516,0.001259660761593756,22334.533333333336,22354.27666666667,45.28965041109629,-1.7053339002568606,335.0,0.8933333333333333
2024-01-26,2024-01-26 14:55:00,22349.69,22372.54,22329.77,22358.27,183921,22353.53,12.59,0.0003838242722474894,0.0012696545670256609,22335.198333333334,22354.53,50.00981225878218,0.603830293472118,340.0,0.9066666666666666
2024-01-26,2024-01-26 15:00:00,22358.27,22383.82,22330.78,22370.1,121479,22361.57,12.56,0.0005289707751855951,0.001284997274488624,22337.916666666668,22354.494166666667,59.63292788879211,2.94150169217027,345.0,0.92
2024-01-26,2024-01-26 15:05:00,22370.1,22395.3,22353.18,22381.12,113656,22376.53,12.56,0.000492500549605075,0.001255722839873499,22344.235,22352.304999999997,55.200674942750354,5.116099672074775,350.0,0.9333333333333333
2024-01-26,2024-01-26 15:10:00,22381.12,22402.32,22372.84,22388.22,126122,22387.79,12.6,0.00031718135936454825,0.0006043691518972216,22359.145,22351.733333333334,53.67454613435304,6.812664504680431,355.0,0.9466666666666667
2024-01-26,2024-01-26 15:15:00,22388.22,22419.51,22387.03,22407.28,140061,22404.61,12.63,0.0008509783862313845,0.0005912869498147329,22375.78,22355.299166666668,49.9753263649005,8.868402508425758,360.0,0.96
2024-01-26,2024-01-26 15:20:00,22407.28,22424.56,22401.36,22414.35,159606,22413.43,12.66,0.00031547268846026137,0.00020149193296338736,22386.556666666667,22360.545,54.426425322735554,10.256111442012456,365.0,0.9733333333333334
2024-01-26,2024-01-26 15:25:00,22414.35,22422.64,22398.44,22405.55,178828,22408.88,12.65,-0.00039268271964363645,0.0004140380164307125,22394.436666666665,22364.8175,60.480906677557236,10.11620462356017,370.0,0.9866666666666667
2024-01-26,2024-01-26 15:30:00,22405.55,22423.67,22371.47,22385.92,37221,22393.69,12.66,-0.0008765062301706954,0.0006334060228778642,22397.073333333334,22367.495,58.526825412507925,8.311949817392263,375.0,1.0
2024-01-29,2024-01-29 09:15:00,22385.92,22389.9,22375.27,22385.92,137504,22383.7,13.11,,,22385.92,22385.92,,0.0,0.0,0.0
2024-01-29,2024-01-29 09:20:00,22385.92,22402.15,22374.28,22384.54,275382,22386.99,13.12,-6.164779188928512e-05,,22385.23,22385.23,0.0,-0.08806837606534827,5.0,0.013333333333333334
2024-01-29,2024-01-29 09:25:00,22384.54,22444.13,22368.77,22420.52,254346,22411.14,13.15,0.0016060689455197224,0.001179253814120214,22396.993333333332,22396.993333333332,96.30620985011377,2.1577090315846728,10.0,0.02666666666666667
2024-01-29,2024-01-29 09:30:00,22420.52,22467.28,22414.08,22437.41,164289,22439.59,13.14,0.0007530441461813491,0.0008339317896244775,22407.0975,22407.0975,97.45622119816134,4.525371342059691,15.0,0.04
2024-01-29,2024-01-29 09:35:00,22437.41,22457.21,22417.96,22456.44,315461,22443.87,13.21,0.0008477776416938618,0.0006821344035669425,22416.966,22416.966,98.11681222707769,6.971567541528866,20.0,0.05333333333333334
2024-01-29,2024-01-29 09:40:00,22456.44,22506.11,22448.3,22491.63,199508,22482.01,13.23,0.0015658072611245521,0.0006859325587314729,22429.41,22429.41,98.72775882732792,10.354157448901045,25.0,0.06666666666666667
2024-01-29,2024-01-29 09:45:00,22491.63,22515.55,22455.01,22512.6,258217,22494.39,13.23,0.0009319124676784033,0.0006135311348552327,22450.523333333334,22441.294285714284,98.933868974044,13.215253440274815,30.0,0.08
2024-01-29,2024-01-29 09:50:00,22512.6,22523.72,22485.76,22492.38,115356,22500.62,13.22,-0.0008985672856873391,0.0009102989726291652,22468.496666666662,22447.68,85.56728584792464,12.940733960094036,35.0,0.09333333333333334
2024-01-29,2024-01-29 09:55:00,22492.38,22513.53,22452.07,22513.04,125307,22492.88,13.19,0.0009181117052677148,0.0008282426314529896,22483.916666666668,22454.942222222224,87.31798966651253,13.294633760622785,40.0,0.10666666666666667
2024-01-29,2024-01-29 10:00:00,22513.04,22562.11,22489.95,22536.29,124772,22529.45,13.19,0.0010322019024163198,0.0008404888869272221,22500.396666666667,22463.076999999997,88.84124606085874,14.158849169171386,45.0,0.12
2024-01-29,2024-01-29 10:05:00,22536.29,22561.53,22529.27,22552.22,157205,22547.67,13.12,0.000706610205696319,0.0008386028138067745,22516.36,22471.18090909091,89.68973747016913,14.798200734171036,50.0,0.13333333333333333
2024-01-29,2024-01-29 10:10:00,22552.22,22554.84,22546.93,22550.96,166702,22550.91,13.16,-5.5871891974359975e-05,0.0007655062185333238,22526.248333333333,22477.829166666666,89.15353957107729,14.132342398978942,55.0,0.14666666666666667
2024-01-29,2024-01-29 10:15:00,22550.96,22567.34,22544.67,22564.75,185288,22558.92,13.08,0.0006113170081754564,0.0007347981353613664,22534.940000000002,22492.73166666667,89.81963927855827,13.611554552129466,60.0,0.16
2024-01-29,2024-01-29 10:20:00,22564.75,22577.24,22563.55,22567.05,358341,22569.28,13.08,0.0001019236991208695,0.00043911968952069707,22547.385,22507.940833333338,89.9228565131155,12.444706192954392,65.0,0.17333333333333334
2024-01-29,2024-01-29 10:25:00,22567.05,22567.56,22540.57,22549.89,217186,22552.67,13.04,-0.0007606899238941513,0.0006457246113894657,22553.52666666667,22518.721666666665,83.59903282652446,9.663831999436184,70.0,0.18666666666666668
2024-01-29,2024-01-29 10:30:00,22549.89,22558.1,22536.93,22537.79,132466,22544.27,13.02,-0.0005367319982079897,0.0005920318684574005,22553.77666666667,22527.08666666667,80.08086994072202,6.317987253227237,75.0,0.2
2024-01-29,2024-01-29 10:35:00,22537.79,22567.79,22519.37,22554.77,162541,22547.31,13.0,0.0007531176230654359,0.0006031591080556153,22554.201666666664,22535.280833333334,78.47537436898196,4.634842313095504,80.0,0.21333333333333335
2024-01-29,2024-01-29 10:40:00,22554.77,22562.2,22519.94,22539.09,297145,22540.41,13.06,-0.000695438387042013,0.0006716319386699638,22552.22333333333,22539.235833333336,71.67832167832204,1.9872299951535481,85.0,0.22666666666666666
2024-01-29,2024-01-29 10:45:00,22539.09,22550.38,22507.74,22525.33,222515,22527.82,13.03,-0.0006106813502814811,0.0005985530914398231,22545.653333333335,22540.296666666665,65.02508178844147,-1.0080989622943406,90.0,0.24
2024-01-29,2024-01-29 10:50:00,22525.33,22566.6,22503.54,22543.3,295585,22537.82,13.06,0.0007974505083600806,0.000740488746569222,22541.695000000003,22544.539999999997,62.18459651936055,-2.037117745109974,95.0,0.25333333333333335
2024-01-29,2024-01-29 10:55:00,22543.3,22550.38,22531.32,22548.72,134178,22543.47,13.09,0.0002403973042725874,0.000693556505699739,22541.5,22547.513333333332,59.19177524430053,-2.576017216765642,100.0,0.26666666666666666
2024-01-29,2024-01-29 11:00:00,22548.72,22569.26,22523.09,22563.14,122434,22551.83,13.02,0.0006392997535958984,0.0006805229756386382,22545.725000000002,22549.750833333335,68.55464652821472,-2.1992391599029304,105.0,0.28
2024-01-29,2024-01-29 11:05:00,22563.14,22581.06,22532.38,22540.89,123152,22551.44,13.0,-0.0009866081503066926,0.0007575259380538337,22543.411666666667,22548.806666666667,57.24241951422453,-3.6034647174132957,110.0,0.29333333333333333
2024-01-29,2024-01-29 11:10:00,22540.89,22573.97,22538.09,22554.74,138580,22555.6,13.05,0.0006142502249318159,0.0007410472758137458,22546.02,22549.121666666662,55.04456717887046,-3.7383463237292602,115.0,0.30666666666666664
2024-01-29,2024-01-29 11:15:00,22554.74,22565.87,22526.18,22544.05,106370,22545.37,13.01,-0.0004740703775072524,0.000715939705137357,22549.14,22547.396666666667,47.70027585430337,-4.628122038657594,120.0,0.32
2024-01-29,2024-01-29 11:20:00,22544.05,22572.51,22521.64,22526.13,183153,22540.09,13.04,-0.0007952043210969185,0.0007179873286579264,22546.278333333335,22543.986666666668,43.61006742498367,-6.395260525970947,125.0,0.3333333333333333
2024-01-29,2024-01-29 11:25:00,22526.13,22546.33,22491.43,22518.58,184417,22518.78,13.04,-0.0003352224965240453,0.000697236572009053,22541.255,22541.3775,37.72400957192254,-7.943311415954607,130.0,0.3466666666666667
2024-01-29,2024-01-29 11:30:00,22518.58,22575.58,22516.04,22548.89,278037,22546.84,13.04,0.0013450945690954188,0.0009014349566997547,22538.88,22542.3025,45.797463667499684,-6.838649893060165,135.0,0.36
2024-01-29,2024-01-29 11:35:00,22548.89,22561.94,22542.04,22544.2,80490,22549.39,13.04,-0.00020801413329226117,0.0007994655753874567,22539.431666666667,22541.421666666665,48.602583623950366,-6.347259370945359,140.0,0.37333333333333335
2024-01-29,2024-01-29 11:40:00,22544.2,22601.35,22542.42,22591.57,111563,22578.44,13.05,0.0020990011865053776,0.0011648299498671591,22545.570000000003,22545.795,61.25764045884626,-2.9292004678693786,145.0,0.38666666666666666
2024-01-29,2024-01-29 11:45:00,22591.57,22595.9,22544.57,22552.35,224635,22564.28,13.03,-0.0017375544643624809,0.0014141847004366444,22546.953333333335,22548.046666666665,49.53657602451131,-3.375238087954699,150.0,0.4
2024-01-29,2024-01-29 11:50:00,22552.35,22559.43,22516.05,22523.67,175148,22533.05,13.02,-0.0012725171330621972,0.0014837207863446084,22546.54333333333,22546.41083333333,47.18715797154283,-5.539503492699168,155.0,0.41333333333333333
2024-01-29,2024-01-29 11:55:00,22523.67,22560.02,22506.6,22553.22,165697,22539.95,13.03,0.00131109330004596,0.001563453559729026,22552.316666666666,22546.78583333333,54.81044534133627,-4.938538203380087,160.0,0.4266666666666667
2024-01-29,2024-01-29 12:00:00,22553.22,22610.08,22539.69,22595.86,269828,22581.88,13.03,0.0018888541107581357,0.001652424986460152,22560.145,22549.5125,58.354526958291125,-1.7892543330558723,165.0,0.44
2024-01-29,2024-01-29 12:05:00,22595.86,22609.23,22565.46,22572.45,108664,22582.38,13.04,-0.001036567544639843,0.0017403464764610412,22564.853333333333,22552.142499999998,53.56788452864225,-1.4189030323203227,170.0,0.4533333333333333
2024-01-29,2024-01-29 12:10:00,22572.45,22587.54,22565.35,22574.32,121601,22575.74,13.02,8.284092089282257e-05,0.0014771067043203958,22561.978333333333,22553.774166666666,51.74687500000004,-1.1932027481604202,175.0,0.4666666666666667
2024-01-29,2024-01-29 12:15:00,22574.32,22606.23,22541.73,22593.61,116005,22580.52,13.04,0.0008541459027578348,0.0012775051047028872,22568.855,22557.90416666667,58.314408276558325,0.04442475344355401,180.0,0.48
2024-01-29,2024-01-29 12:20:00,22593.61,22597.58,22570.38,22587.39,72753,22585.12,13.05,-0.00027533697967275204,0.0010810470773872296,22579.475000000002,22563.009166666667,55.27617077663906,0.22334029494978935,185.0,0.49333333333333335
2024-01-29,2024-01-29 12:25:00,22587.39,22598.74,22578.08,22591.45,171635,22589.43,13.0,0.00017973015734483187,0.0010008695162298511,22585.846666666665,22569.081666666665,57.82746548649211,0.38483318853266013,190.0,0.5066666666666667
2024-01-29,2024-01-29 12:30:00,22591.45,22604.43,22585.41,22591.75,132039,22593.86,12.98,1.3279271942051017e-05,0.0006186557578608242,22585.161666666667,22572.653333333335,61.50582129330885,0.2861086509610864,195.0,0.52
2024-01-29,2024-01-29 12:35:00,22591.75,22598.64,22547.53,22551.59,121399,22565.92,12.96,-0.0017792219447790348,0.0008795315725385366,22581.684999999998,22573.269166666665,55.194008244956784,-2.5532546053676803,200.0,0.5333333333333333
2024-01-29,2024-01-29 12:40:00,22551.59,22565.33,22538.13,22542.26,112942,22548.58,12.93,-0.00041380366205750037,0.0008761370669312181,22576.341666666664,22569.16,48.88304862023637,-4.98823504267958,205.0,0.5466666666666666
2024-01-29,2024-01-29 12:45:00,22542.26,22547.56,22540.05,22542.59,161603,22543.4,12.91,1.4639063898649238e-05,0.0007202171229075807,22567.838333333333,22568.346666666668,49.72472044591859,-6.414262635934509,210.0,0.56
2024-01-29,2024-01-29 12:50:00,22542.59,22556.46,22542.05,22545.38,118253,22547.97,12.93,0.0001237580668884978,0.0007493022865935549,22560.836666666666,22570.155833333334,40.68186403066433,-6.961532555354012,215.0,0.5733333333333334
2024-01-29,2024-01-29 12:55:00,22545.38,22546.93,22470.33,22498.57,177837,22505.27,12.91,-0.002078415274453419,0.0009842395771867123,22545.356666666663,22565.601666666666,39.47306608205511,-10.078814780168546,220.0,0.5866666666666667
